resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2019-10-20,2018-12-11,local-authority-eng:RCC,135,"Low Grange Farm (part), South Bank",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/135.pdf,,not owned by a public authority,permissioned,outline planning permission,,54.576737,-1.165608,11.2,,,2018-12-11,,"Local Plan Housing Allocation. This site comprises a cleared housing area and a former landfill site and forms part of a larger (32ha.) area of land at Low Grange Farm with outline planning permission for up to 1,250 dwellings which was granted for a period of 10 years, to 2026, to reflect the scale and market location of the site.. https://www.redcar-cleveland.gov.uk/resident/planning-and-building/strategic%20planning/Documents/Local%20Plan%20Adopted%20May%202018.pdf",a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,18,"Spencerbeck Farrm (part), Ormesby",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/018.pdf,,not owned by a public authority,permissioned,outline planning permission,,54.55328,-1.168035,0.96,,,2018-12-11,,"Local Plan Housing Allocation. Site comprises former farm cottages, workshop shed and hardstandings. There is an associated and a grazing area to the rear which is the subject of a separate outline permission but both sites are being marketed as a single development opportunity and form part of the same Local Plan housing allocation under Policy H3.6.. https://www.redcar-cleveland.gov.uk/resident/planning-and-building/strategic%20planning/Documents/Local%20Plan%20Adopted%20May%202018.pdf",a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,345,"Former Olympia Gym, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/345.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.62039,-1.072136,0.09,,,2018-12-11,,. Permission is  for mixed use commercial and residential conversion scheme incorporating 10 flats on upper floor.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,413,"Wykeham Close, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/413.pdf,,not owned by a public authority,not permissioned,,,54.596019,-1.07464,0.55,19,19,2018-12-11,,. Cleared site within 1970s former public housing estate in suburban location. The yield estimate assumes a gross density of 35dwellings per hectare.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,452,"Former Eston Park School (part), Teesville",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/452.pdf,,owned by a public authority,not permissioned,,,54.566107,-1.159298,1.15,40,40,2018-12-11,,". The site comprises an area of cleared former school buildings abutting the former school playing field area (3ha) which is also in public (Council) ownership and allocated for approximately 100 dwellings in Policy H3.9 of the Local Plan. The brownfield site became available following plan adoption, but It is anticipated that both sites would logically come forward as a single development scheme.",a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,460,"Parklands Public House, Normanby",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/460.pdf,,not owned by a public authority,not permissioned,,,54.556625,-1.164364,0.46,12,12,2018-12-11,,. Yield assumes 12 no semi-detached dwellings and access road.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,476,"Layland House, North Skelton",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/476.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,54.558091,-0.964549,0.18,,,2018-12-11,,. The layout attached to the outline permission shows 6 no. semi-detached dwellings.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,519,"1 Pearl Street, Saltburn",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/519.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.58453,-0.972868,0.02,,,2018-12-11,,. Permission is  for conversion from HMO to 10 flats.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,528,"Land South of The Dunes, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/528.pdf,,owned by a public authority,not permissioned,,,54.598827,-0.958185,0.19,7,7,2018-12-11,,. Housing estimate assumes gross density of 35 dwellings per hectare to reflect suburban location.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,529,"Former Royal Standard Public House, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/529.pdf,yes,not owned by a public authority,not permissioned,,,54.618096,-1.068347,0.02,5,5,2018-12-11,,. Site is subject to planning application for mixed-use conversion into commercial uses and 5 flatted dwellings.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,530,"Former Cleveland Bay Public House, Eston",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/530.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.557684,-1.14107,0.01,,,2018-12-11,,. Permission is for conversion of pub and HMO into flats.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,531,"Former RAFA Club, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/531.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.619986,-1.074607,0.02,,,2018-12-11,,. Permission is for conversion of social club into flats.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2019-10-20,2018-12-11,local-authority-eng:RCC,532,"Former Bulls Head Hotel, North Skelton",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202018%20site%20plans/532.pdf,,not owned by a public authority,not permissioned,,,54.557848,-0.958185,0.14,8,8,2018-12-11,,. Housing estimate assumes 90% net developable area and a gross density of 60 dwellings per hectare to reflect site and resiodential location characteristics.,a4a0239efc1fcba615cd294a21c5721e1b2c77a63d57e6eb1b982dafdf9a6386,Redcar and Cleveland Borough Council,E06000003
2020-01-10,2019-12-03,local-authority-eng:RCC,488,Saltburn Riding Stables,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/488_19.pdf,,not owned by a public authority,permissioned,outline planning permission,,54.581305,-0.997377,1.36,15,15,2019-12-03,,Outline permission is for redevelopment of stable buildings footprint.,81e38899e7e04a506c4406843728bcd4fc0c0875a70dbf93abe9fbbeb8e2a7a8,Redcar and Cleveland Borough Council,E06000003
2020-01-10,2019-12-03,local-authority-eng:RCC,539,Church Lane North Estate,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/539_19.pdf,,not owned by a public authority,not permissioned,,,54.570464,-1.149173,8.79,32,32,2019-12-03,,Yield refers to net gain from proposed estate renewal.,81e38899e7e04a506c4406843728bcd4fc0c0875a70dbf93abe9fbbeb8e2a7a8,Redcar and Cleveland Borough Council,E06000003
2020-01-10,2019-12-03,local-authority-eng:RCC,540,Woodhouse Road,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/540_19.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.535199,-1.064468,0.21,7,7,2019-12-03,,Permission for proposed conversion of housing office and new build development.,81e38899e7e04a506c4406843728bcd4fc0c0875a70dbf93abe9fbbeb8e2a7a8,Redcar and Cleveland Borough Council,E06000003
