resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2018-05-22,2017-12-15,local-authority-eng:LBH,BLR027,Fenwick Estate,https://maps.london.gov.uk/brownfield-site-register,,owned by a public authority,not permissioned,,,51.464638,-0.127128,3.15,,,2017-12-15,,. Redevelopment of Fenwick Estate to provide additional homes.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-15,local-authority-eng:LBH,BLR028,Westbury Estate,https://maps.london.gov.uk/brownfield-site-register,,owned by a public authority,not permissioned,,,51.470381,-0.141033,2.81,,,2017-12-15,,Lambeth Housing Zone site. Redevelopment of Westbury Estate to provide additional homes.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-15,local-authority-eng:LBH,BLR029,Hemans Estate,https://maps.london.gov.uk/brownfield-site-register,,owned by a public authority,not permissioned,,,51.4786,-0.13033,1.91,,,2017-12-15,,Lambeth Housing Zone site. Redevelopment of Hemans Estate to provide additional homes.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-15,local-authority-eng:LBH,BLR030,South Lambeth Estate,https://maps.london.gov.uk/brownfield-site-register,,owned by a public authority,not permissioned,,,51.47791,-0.118117,1.86,,,2017-12-15,,Lambeth Housing Zone site. Redevelopment of South Lambeth Estate to provide additional homes.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-15,local-authority-eng:LBH,BLR031,"Tesco, 263-275 Kennington Lane",https://maps.london.gov.uk/brownfield-site-register,,not owned by a public authority,not permissioned,,,51.48643,-0.114972,1.31,,,2017-12-15,,. Mixed use Redevelopment to include replacement supermarket,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-15,local-authority-eng:LBH,BLR032,Knight's Walk Estate,https://maps.london.gov.uk/brownfield-site-register,,owned by a public authority,not permissioned,,,51.491606,-0.106403,0.93,,,2017-12-15,,Lambeth Housing Zone site. Redevelopment of Knight's Walk Estate to provide additional homes.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-15,local-authority-eng:LBH,BLR033,Pope's Road,https://maps.london.gov.uk/brownfield-site-register,,owned by a public authority,not permissioned,,,51.463605,-0.112083,0.47,,,2017-12-15,,"Part of Lambeth Local Plan allocated site (Site 15) and Lambeth Housing Zone site. ""Mixed-use development with retail, commercial, community, leisure, residential and town centre car and cycle parking.""",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-15,local-authority-eng:LBH,BLR034,Fitch Court,https://maps.london.gov.uk/brownfield-site-register,,owned by a public authority,not permissioned,,,51.457392,-0.113822,0.34,,,2017-12-15,,Lambeth Housing Zone site. Redevelopment of Fitch Court to provide additional homes.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-16,local-authority-eng:LBH,BLR002,Higgs Industrial Estate,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.465492,-0.101424,0.5,,,2017-12-15,,. Demolition of existing buildings. Mixed-use redevelopment providing five new build blocks (between 5 and 8 storeys in height) comprising class B1 and B2 floorspace and 124 residential units.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-17,local-authority-eng:LBH,BLR003,Fenwick Estate South,https://maps.london.gov.uk/brownfield-site-register,yes,owned by a public authority,permissioned,full planning permission,,51.463811,-0.127148,0.47,,,2017-12-15,,". ""Demolition of existing buildings and site clearance works to provide 55 social rented units (Use Class C3), a replacement community hall (Use Class D1), associated landscaping and parking.""",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-18,local-authority-eng:LBH,BLR004,"The Livity School, Mandrell Road",https://maps.london.gov.uk/brownfield-site-register,yes,owned by a public authority,permissioned,full planning permission,,51.455845,-0.12615,0.47,,,2017-12-15,,. Re-development of the site comprising the demolition of existing buildings and the erection of a 3 storey development to provide 43 residential units,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-19,local-authority-eng:LBH,BLR005,12-20 Wyvil Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.481984,-0.126519,0.38,,,2017-12-15,,"Part of Lambeth Local Plan allocated site (Site 11). “Demolition of existing buildings and redevelopment of the site to provide a residential-led mixed-use development in a part 1/part 5/part 35/36 storey building to the North/North East and an 8 storey building to the South (fronting onto Wyvil Road) comprising 278 residential units, office and retail floorspace.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-20,local-authority-eng:LBH,BLR006,93 King's Avenue,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.452703,-0.129258,0.29,,,2017-12-15,,". ""Redevelopment of the land to the rear of Peter's Court involving relocation of the sub-station, the demolition of the existing disused garages and erection  of five three-storey, 3 bedroom mews-style houses.""",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-21,local-authority-eng:LBH,BLR007,"Olive Morris House, 18 Brixton Hill",https://maps.london.gov.uk/brownfield-site-register,yes,owned by a public authority,permissioned,full planning permission,,51.457804,-0.118181,0.28,,,2017-12-15,,". “Demolition of the existing council offices and the erection of a part 6, part 7 storey building comprising 74 residential units (Use Class C3) along with commercial floorspace (flexible A1/B1/D1/D2 use classes) at ground and basement levels plus an energy centre, car and cycle parking and a service bay at basement level, roof level installations and associated works.“",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-22,local-authority-eng:LBH,BLR008,363-365 Clapham Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.467074,-0.127619,0.23,,,2017-12-15,,". “Demolition of 365 Clapham Road, and warehouse structure and northern wing of 363 Clapham Road. Refurbishment of Listed Building at 363 Clapham Road including mansard roof extension to create 1 x 1 bed, 1 x 2 bed and 1 x 3 bed flats. Erection of replacement buildings to either side of 363 Clapham Road to provide a further 2 x 1 bed, 3 x 2 bed, 2 x 3 bed residential units. Erection of new building to the rear of 363-365 Clapham Road providing B1 office space at ground and lower ground floor level. Upper floors to comprise 6 x 1 bed, 10 x 2 bed, and 2 x 3 bed flats.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-23,local-authority-eng:LBH,BLR009,"Texaco Garage, 36-46 Albert Embankment",https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.489297,-0.122704,0.19,,,2017-12-15,,". ""Demolition of all structures associated with the petrol filling station and redevelopment of the site to provide a residential-led, mixed use development, comprising the retention and refurbishment of Vintage house and development of ground plus 24 storeys in the form of two towers, linked at ground to fifth floor, and consisting of retail/restaurant use (Use Class A1/A3), office (Use Class B1) and 166 residential units.""",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-24,local-authority-eng:LBH,BLR010,340A Clapham Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.469496,-0.126699,0.19,,,2017-12-15,,". “Redevelopment of the site involving demolition of existing building and erection of a building up to 9 storeys in height plus basement level to provide offices (Use Class B1) at lower ground and ground floor, a cafe (Use Class A1) at ground floor and 62 residential units (Use Class C3) at upper floor levels.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-25,local-authority-eng:LBH,BLR011,18-18A Palace Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.443566,-0.121357,0.13,,,2017-12-15,,. Redevelopment of the site involving the demolition of the existing former Care Home and erection of a 3 storey building to provide 11 residential units,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-26,local-authority-eng:LBH,BLR012,151 Palace Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.439295,-0.106856,0.09,,,2017-12-15,,". “Demolition of the existing B1 unit and erection of a part 3 and part 4 storey building to provide a B1 unit at basement and ground level, and 9 residential dwellings above.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-27,local-authority-eng:LBH,BLR013,"Canterbury Hotel, 8 Canterbury Crescent",https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.463989,-0.112471,0.08,,,2017-12-15,,Part of Lambeth Local Plan allocated site (Site 15). Demolition of the existing public house and redevelopment to provide a mixed-use development comprising 37 residential dwellings (Use Class C3) and flexible commercial floorspace (A1/A2/A3/B1/D1) in a nine storey building.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-28,local-authority-eng:LBH,BLR014,85 Brixton Hill,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.454908,-0.118747,0.06,,,2017-12-15,,. Erection of a six storey building including lower ground level and mansard roof to provide seven self contained flats.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-29,local-authority-eng:LBH,BLR015,Land rear of 77-79 Westow Hill,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.420184,-0.079124,0.04,,,2017-12-15,,. Erection of a part two storey and part three storey building to provide 8 self-contained residential units with associated communal amenity area.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-30,local-authority-eng:LBH,BLR016,"Rising Sun House, 133 Vauxhall Street",https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.487498,-0.116541,0.03,,,2017-12-15,,. Demolition of existing building and the erection of six storey block providing a total of 15 Class C3 units.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2018-05-22,2017-12-31,local-authority-eng:LBH,BLR017,44 Clapham Common South Side,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.45763,-0.138801,1.41,,,2017-12-15,,". “Demolition of the existing buildings and the redevelopment of the site incorporating the erection of six buildings ranging from four to 10 storeys above ground plus landscaped gardens and public square. Mixed-use scheme comprises a waste transfer facility at basement level, B1 office accommodation, A3 café and up to 297 residential units.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR035,"Gasholder Station, Kennington Oval",https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.485519,-0.114697,2.03,,,2018-12-17,,". “Demolition of existing buildings and structures and redevelopment to provide a mixed-use development comprising re-erection of restored gas-holder no.1, erection of new buildings ranging from 4-18 st",86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR036,133-139 Leigham Court Road,https://maps.london.gov.uk/brownfield-site-register,,not owned by a public authority,not permissioned,,,51.433432,-0.11861,0.15,,,2018-12-17,,. Redevelopment  of the site to provide additional homes.,86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR037,41-45 Acre Lane,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.459595,-0.121019,0.11,,,2018-12-17,,". “Demolition of buildings and erection of a part 2, part 4 and part 5-storey building with basement level to provide 613sqm of office space (B1 Use Class), 22 self-contained flats and 2 dwelling houses",86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR038,Land to rear of Colin Court at Woodfield Avenue,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.43712,-0.133279,0.16,,,2018-12-17,,. Demolition of existing garage at rear of the property and redevelopment to provide part three and part two storey building  accommodating 9 residential units.,86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR039,Land at 396 Streatham High Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.423484,0.130281,0.04,,,2018-12-17,,". “Erection of a 5 storey building to provide 8 residential units (3 x 1 bed, 4 x 2 bed, 1 x 3 bed), together with amenity space, landscaping, cycle storage and refuse storage.”",86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR040,31-37 Auckland Hill,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.429296,-0.096929,0.07,,,2018-12-17,,". “Demolition of existing buildings and the erection of a four storey replacement building comprising of 7 x residential units (Class C3), associated amenity space, landscaping, cycle parking and refuse",86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR041,Garages at Walcot Square,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.494336,-0.109953,0.12,,,2018-12-17,,. “Redevelopment of the site involving the demolition of the existing garage buildings and adjacent boundary wall and erection of a terrace of five 2-storey plus basement mews houses (3-bedrooms) and on,86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR042,341-343 Norwood Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.440777,-0.105589,0.07,,,2018-12-17,,". “Redevelopment of the car sales lot to erect a part three, part five storey building to provide 5no. self-contained flats and 1no. maisonette with associated amenity space, cycle storage and refuse st",86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR043,12G Leigham Court Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.43612,-0.125262,0.03,,,2018-12-17,,". “Demolition of existing dwellinghouse and erection of new 4-storey building plus basement to provide 1 x 3-bed apartment, 2 x 2-bed apartments and 3 x 1-bed apartments, together with associated bin st",86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR044,Land adjacent to 16 Beardell Street,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.420429,-0.081461,0.02,,,2018-12-17,,". “Erection of 3 storey building plus basement including a front lightwell to provide 5 residential units, together with provision of cycle stores, refuse/recycling storages and private gardens.”",86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-10-20,2018-12-17,local-authority-eng:LBH,BLR045,Land Between 33 And 35 Medora Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.449972,-0.116477,0.06,,,2018-12-17,,". “Erection of a three-storey plus basement building to provide three self-contained units fronting Medora Road , and erection of part-single, part-two storey buildings to rear to provide two dwellings",86dee119f806d0c7f62295e6aae502851827e848202c4e43e833126ed62773db,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR046,"Roman Rise, Central Hill Estate",http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.42098,-0.088482,0.19,21,21,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR047,"Trinity Rise, Cressingham Gardens",http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.444924,-0.108506,0.13,20,20,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR048,Fenwick Place,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.464204,-0.126926,0.15,23,23,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR049,Hemans Estate Ball Court,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,owned by a public authority,not permissioned,,,51.478737,-0.129804,0.06,18,18,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR050,604-610 Streatham High Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.414672,-0.123465,0.19,23,23,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR051,37 And 39 Shrubbery Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.429551,-0.126404,0.03,4,4,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR052,55 Union Grove,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.470652,-0.131724,0.07,4,4,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR053,"Youth Club, Kenbury Street",http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,permissioned,outline planning permission,,51.469387,-0.095641,0.09,7,7,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR054,37 Hainthorpe Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.431621,-0.10714,0.04,3,3,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR055,262 Rosendale Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.447114,-0.098785,0.03,3,3,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR056,43 Ambleside Avenue,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.42892,-0.133766,0.08,5,5,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR057,"West Norwood Lawn Tennis Club, 128 Knight's Hill",http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,,not owned by a public authority,permissioned,outline planning permission,,51.428528,-0.103302,0.38,32,32,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR058,Graphite Square,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.488953,-0.118159,0.44,160,178,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
2019-12-30,2019-12-20,local-authority-eng:LBH,BLR059,8 Albert Embankment and land to the rear,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,yes,not owned by a public authority,pending decision,,,51.492099,-0.118712,1.05,417,417,2019-12-20,,,c4022cd5a2c4d5dea5cf97fa1dbe726d3d7729c3f2c7262612cb94233d7dcaa7,London Borough of Lambeth,E09000022
