resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0011,"2a Sackville Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=29509,yes,not owned by a public authority,permissioned,full planning permission,,50.840334,0.469181,0.04,6,6,2017-10-01,,"""Site is known to contain Japanese Knotweed and there is a condition to the extant permission for its eradication."". ""Erection of 6x1 bedroom units.""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0012,"40-42 Cooden Sea Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=29510,,not owned by a public authority,permissioned,full planning permission,,50.843851,0.433241,0.07,8,8,2017-10-01,,". ""Demolition of existing building and erection of new building with first & second floor residential as 9 no. flats.""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0013,"17 & 17A Dorset Road South, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=29511,yes,not owned by a public authority,permissioned,full planning permission,,50.841034,0.482826,0.07,5,5,2017-10-01,,"""This brownfield site is part of a larger site that includes greenfield land."". ""Demolition of existing buildings and erection of a building comprising 12 apartments.""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0014,"45-47 Barnhorn Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=29512,yes,not owned by a public authority,permissioned,full planning permission,,50.84433,0.427087,0.06,6,6,2017-10-01,,"""This brownfield site is part of a larger site that includes greenfield land. The minimum net dwellings figure of 6 relates only to the brownfield part of this site, the whole site, including the greenfield part, has a permission for 8 dwellings."". ""Proposed demolition of two existing large dwelling houses and construction of eight 2 bedroom apartments and two 3 bedroom apartments across two blocks""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0015,"79-85 London Road-Rear of, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=29513,yes,not owned by a public authority,permissioned,full planning permission,,50.844099,0.468925,0.06,5,5,2017-10-01,,"""A preliminary risk assessment based on a Site walkover survey and a desk study have indicated that the environmental risks associated with the Site were low, and that a further intrusive site investigation was not required. This assessment is based on all materials currently stored on site being removed. The former stables are likely to contain droppings from pigeons and other vermin, which will present a health hazard to demolition workers, and must be removed in a controlled manner. Wooden doors and other items are probably coated with lead paint. Careful control of dust during demolition will be necessary. It is recommended that an asbestos survey of the buildings be conducted prior to demolition. On removal of the demolition rubble and existing floor slabs, it is recommended that the Site soils be inspected and photographed for signs of undetected on site contamination, particularly of oil spills."". ""Re-development of site with terrace of 5 houses.""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0016,"Land at Moleynes Mead, Fryatts Way, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=29514,,not owned by a public authority,not permissioned,,,50.852949,0.451035,0.54,10,12,2017-10-01,,"“This brownfield site is part of a larger site that includes greenfield land. The whole site, including the greenfield part, is proposed to be allocated in the DaSA for some 22 dwellings, of which 30% are affordable. It is assumed that the existing dwelling is retained. The southern section of the wider site remains undeveloped as an ecology area. There is also an existing Tree Preservation Order on the wider site. A footpath link should be provided through to Ellerslie Lane. Primary highway access to be provided from Fryatts Walk with potential secondary access from Ellerslie Lane. The site is located within the Pevensey Levels Hydrological Catchment Area, where appropriate SuDS should be incorporated. See draft Policy BEX7 in the DaSA (https://www.rother.gov.uk/CHttpHandler.ashx?id=27131&p=0)”",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0017,"Land south of Terminus Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=29515,,mixed ownership,not permissioned,,,50.840495,0.467115,0.15,6,10,2017-10-01,,"""This site is proposed to be allocated in the DaSA for some 6 dwellings, as well as some 100 sqm of office space. Appropriate boundary landscaping will need to be provided. See draft Policy BEX8 in the DaSA (https://www.rother.gov.uk/CHttpHandler.ashx?id=27131&p=0). The higher dwelling range figure reflects what could be achievable if a scheme was permitted without a commercial aspect.""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0018,"Land at Michael Tyler Furniture, Woodlands Way, Hastings",https://www.rother.gov.uk/CHttpHandler.ashx?id=29516,,not owned by a public authority,pending decision,outline planning permission,,50.885534,0.576333,0.99,35,35,2017-10-01,,"""This site is proposed to be allocated in the DaSA for some 35 dwellings, of which 30% are affordable. Suitable provision should be made for children’s play space in the form of a Locally Equipped Area for Play (LEAP). Development should not intrude into views from the Area of Outstanding Natural Beauty to the north. The tree belt on the west and north of the site should be strengthened. Parts of the site are located within areas that have surface water drainage issues and the site may also contain Japanese Knotweed. See draft Policy HAS1 in the DaSA (https://www.rother.gov.uk/CHttpHandler.ashx?id=27127&p=0)""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0019,"Land east of Hobbs Lane, Beckley Four Oaks",https://www.rother.gov.uk/CHttpHandler.ashx?id=29517,,not owned by a public authority,not permissioned,,,50.989446,0.653338,0.28,4,6,2017-10-01,,"“This brownfield site is part of a larger site that includes greenfield land. The part of the former business site that included landscaping has been excluded for the purposes of this register. The whole site, including the greenfield part, is proposed to be allocated in the DaSA for some 12 dwellings, of which 40% should be affordable. Access should be achieved off Hobbs Lane. Screen tree and hedgerow planting employing native species should be provided on the northern and eastern boundaries of the site. A new footpath is provided to link the new development to the existing Hobbs Lane footway. A ground survey will need to be undertaken as part of any planning application and potential contamination of the site mitigated through appropriate measures. See draft Policy BEC1 in the DaSA (https://www.rother.gov.uk/CHttpHandler.ashx?id=27128&p=0)”",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0020,"Land at the Former Putting Green Site, Camber",https://www.rother.gov.uk/CHttpHandler.ashx?id=29518,,owned by a public authority,not permissioned,,,50.934548,0.79426,0.2,10,10,2017-10-01,,"""This site is proposed to be allocated in the DaSA for some 10 dwellings, as well as commercial. The site lies within Flood Zones 2 and 3. A Flood Risk Assessment would need to be submitted as part of any planning application. Residential development should not be provided on the ground floor due to flood risk but commercial uses  would be acceptable. The site is next to an SSSI. Development should not destabilise the integrity of the dunes. Built development should be focused on the southern section of the site to avoid overlooking and rights to light issues for the existing adjacent buildings to the north and west in particular. Proposals should seek to provide ‘active’ frontages on the southern edge to the Old Lydd Road. See draft Policy CAM1 in the DaSA. Regard should also be given to the Council’s adopted Camber Village Supplementary Planning Document (2014) (https://www.rother.gov.uk/CHttpHandler.ashx?id=27128&p=0)""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0021,"Land at the Central Car Park, Camber",https://www.rother.gov.uk/CHttpHandler.ashx?id=29519,,owned by a public authority,not permissioned,,,50.93334,0.796251,0.66,10,10,2017-10-01,,"""This site is proposed to be allocated in the DaSA for some 10 dwellings, as well as commercial, operational uses (beach patrol office, police/medical offices)  and some car parking. Access should be achieved off Old Lydd Road. Any loss of parking spaces as a result of redevelopment should be provided elsewhere in the locality. The site lies within Flood Zones 2 and 3. A Flood Risk Assessment should be submitted as part of an application. Residential development should not be provided on the ground floor due to flood risk but commercial uses would be acceptable on the ground floor. The site is next to an SSSI. Development should not destabilise the integrity of the dunes. Regard should also be given to the Council’s adopted Camber Village Supplementary Planning Document (2014). See draft Policy CAM2 in the DaSA (https://www.rother.gov.uk/CHttpHandler.ashx?id=27128&p=0)""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0022,"Caravan Tech premises, High Street, Hurst Green",https://www.rother.gov.uk/CHttpHandler.ashx?id=29520,,not owned by a public authority,not permissioned,,,51.015968,0.470574,0.51,15,15,2017-10-01,,"""This site is proposed to be allocated in the DaSA for some 15 dwellings, of which 40% are affordable. This is an existing retail/commercial site so development is dependent upon the relocation of the current occupier. Vehicular access should be provided off the A21 and the scheme layout should retain a frontage onto the A21. The scheme layout should respect neighbouring amenities.. See draft Policy HUR2 in the DaSA (https://www.rother.gov.uk/CHttpHandler.ashx?id=27128&p=0)""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0023,"Land at the Stonework Cottages, Rye Harbour",https://www.rother.gov.uk/CHttpHandler.ashx?id=29521,,not owned by a public authority,not permissioned,,,50.938514,0.758368,1.59,40,40,2017-10-01,,"""The site is proposed to be allocated in the DaSA for some 40 dwellings, of which 30% are affordable. Access should be achieved off Harbour Road. Screening employing native species should be provided on the boundaries of the site. Development should not adversely impact upon the neighbouring Rye Harbour SSSI. The site lies within Flood Zone 3a so any scheme will be subject to both the sequential and exception tests. Habitable rooms should not be provided on the ground floor. Dwellings should be flood resilient/resistant. Furthermore, essential infrastructure should be designed and constructed to remain operational and safe in times of flood. Given the commercial history of the site there may be contamination in the ground. The water table is particularly shallow beneath the surface of the site (within 1-2 metres) and could be leeching of contaminants from other areas of the estate. A proposal would have to undertake a land contamination assessment with any planning application that demonstrated any risks could be managed appropriately through the re-development process. Regard should be given to the setting of the Grade II listed School House and Grade II Church of the Holy Spirits located west of the site. See draft Policy RHA1 in the DaSA (https://www.rother.gov.uk/CHttpHandler.ashx?id=27128&p=0)""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0024,"Former Care Home, Moorhurst, A28, Westfield",https://www.rother.gov.uk/CHttpHandler.ashx?id=29522,,owned by a public authority,not permissioned,,,50.915192,0.580604,0.22,10,10,2017-10-01,,"“This brownfield site is part of a larger site that includes greenfield land. The whole site, including the greenfield part, is proposed to be allocated in the DaSA for some 40 Retirement Living/Sheltered dwellings. Safe access to the A28 should be demonstrated, with preference to utilising the previously established access. Boundary trees and vegetation should be retained and enhanced with new native species landscape planting provided to fill in gaps. Communal gardens/amenity open space should be provided on-site to a minimum of 25sqm per dwelling unit. Provision should be made for an upgraded footway along the A28 connecting to the village core, together with safe means of accessing it from the site; an enhanced pedestrian link westwards along footpath 27 connecting to Cottage Lane; and a bus stop adjacent to the site. See draft Policy WES2 in the DaSA (https://www.rother.gov.uk/CHttpHandler.ashx?id=27128&p=0)”",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0025,"Land at Pestalozzi, Sedlescombe",https://www.rother.gov.uk/CHttpHandler.ashx?id=29523,,not owned by a public authority,not permissioned,,,50.927799,0.544299,0.32,6,8,2017-10-01,,"“This brownfield site is part of a larger site that includes greenfield land. The whole site, including the greenfield part, is proposed to be allocated in the Sedlescombe Neighbourhood Plan for some 6 - 8 dwellings. A scheme should make provision for 1 and 2 bed houses and flats, of no more than two storeys in height, a proportion  of which will be made available as affordable homes giving first preference to eligible employees or volunteers in perpetuity. It should include a viability appraisal that demonstrates the minimum number of open market dwellings required to cross-subsidise the refurbishment or replacement of the volunteers’ accommodation. It should incorporate a landscape scheme that mitigates any visual impact on the surrounding countryside. It should preserve the area of the site designated as Priority Habitat. It should comprise appropriate works to improve Ladybird Lane provided they do not include any additional lighting. It should identify and agree an alternative location for the estate management facility. It should demonstrate that any new access will have an acceptable impact on the character of the Brede Valley and demonstrated to be visually contained from public view points. See Policy 3 of the Submission Sedlescombe Neighbourhood Plan (http://www.rother.gov.uk/Sedlescombe-Neighbourhood-Plan)”",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0026,"Land at Sedlescombe Sawmills, Sedlescombe",https://www.rother.gov.uk/CHttpHandler.ashx?id=29524,,not owned by a public authority,not permissioned,,,50.955064,0.527547,0.51,6,8,2017-10-01,,"“This brownfield site is part of a larger site that includes greenfield land. The whole site, including the greenfield part, is proposed to be allocated in the Sedlescombe Neighbourhood Plan. Any proposals should make provision for an employment scheme, comprising the reuse and/or redevelopment of existing buildings for employment purposes increasing the square footage from 9,250 to approx. 12,000 sq. ft. provided the employment scheme is completed and available for occupation prior to the final occupation of the housing scheme. It should preserve the area of the site designated as Priority Habitat. It should make provision for a residential scheme, comprising only open market dwellings, provided; the number of dwellings is assessed to be the minimum required to cross-subsidise the employment scheme, based on a submitted viability appraisal; the design of all the dwellings makes sufficient provision for dedicated office and/or workshop space for the benefit of the occupants; makes provision for a holiday accommodation scheme; and includes the demolition of existing buildings and structures that detract from the scenic beauty of the adjoining landscape.""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0027,"Mill Site, Robertsbridge",https://www.rother.gov.uk/CHttpHandler.ashx?id=29525,,not owned by a public authority,pending decision,full planning permission,,50.990415,0.474004,2.17,54,87,2017-10-01,,"“This brownfield site is part of a larger site that includes greenfield land. The whole site, including the greenfield part, is proposed to be allocated in the Salehurst & Robertsbridge Neighbourhood Plan for some 100 dwellings, although this scale, as well as the principle of development, is currently being considered through the Examination process. Any development should also provide circa 1,000sqm of B use employment floorspace. A scheme will be subject to both the sequential and exception tests given the location of part of the site in the flood zone. The site is also affected by some surface water flooding. Due to the flooding issues, a safe access will need to be provided that is useable during a flood event. The site is partially located within the Conservation Area and Public Rights of Way pass through the site. See Policy HO3 of the Submission Salehurst and Robertsbridge Neighbourhood Plan (http://www.rother.gov.uk/Salehurst-and-Robertsbridge-Neighbourhood-Plan).”",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0028,"Tilling Green, Rye",https://www.rother.gov.uk/CHttpHandler.ashx?id=29526,,owned by a public authority,not permissioned,,,50.951835,0.722362,0.26,7,8,2017-10-01,,"“This brownfield site is part of a larger site that includes greenfield land. The whole site, including the greenfield part, is a “Green” site in the Council's 2013 SHLAA and a development of some 10 dwellings will require a 30% contribution towards affordable housing. There should be some retention of community use onsite as part of any proposal. A scheme will be subject to both the sequential and exception tests given its location in the flood zone and there is a requirement for further investigation of surface water flooding and drainage issues. See page 25 of the SHLAA (http://www.rother.gov.uk/CHttpHandler.ashx?id=20276&p=0).”",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0029,"Frieda Gardham School site, Rye",https://www.rother.gov.uk/CHttpHandler.ashx?id=29527,,owned by a public authority,not permissioned,,,50.953073,0.741302,0.72,18,22,2017-10-01,,"“This brownfield site is part of a larger site that includes greenfield land. The whole site, including the greenfield part, is an “Amber” site in the Council's 2013 SHLAA and a development of some 20 dwellings should include 30% affordable housing. The site is at high risk and is poorly defended from tidal flooding and would be subject to Sequential Test and Exception Test. The Environment Agency (EA) has also indicated the site will also be dependent on the Eastern Wall flood defence coming forward (programmed 2020/22). The site lies on Tidal Flat Deposits underlying Hastings Beds. Tidal Flats Deposits are classed as unproductive strata and the Hastings Beds are classed as a Secondary A aquifer. The EA advises a proposal would have to undertake a land contamination assessment with the planning application that demonstrated any unacceptable risks could be managed appropriately through the re-development process. The EA has also advised that how foul water is disposed to ground in the area is important due to the shallow groundwater and very limited attenuation that would occur in the unsaturated zone above the water table. See page 26 of the SHLAA (http://www.rother.gov.uk/CHttpHandler.ashx?id=20276&p=0).""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2018-05-22,2017-10-01,local-authority-eng:ROH,RDCBLR0030,"Former High School Site and Drill Halls, Down Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=29543,,mixed ownership,not permissioned,,,50.846995,0.467231,2.18,30,30,2017-10-01,,"“This brownfield site is part of a larger site that includes a small element of greenfield land. The whole site, including the greenfield part, is proposed to be allocated in the DaSA Local Plan for some 30 dwellings, of which 30% should be affordable. Any proposals should include: a high quality wet and dry sports and leisure facility of around 6,000sqm; a complementary commercial development, including a 80-100 bed hotel, plus up to 4 units of restaurant space each around 200sqm; car-parking to serve the development, along with associated car/coach parking and drop-off area for the adjacent school; the Drill Hall facility should be provided for at an alternative location; and provision for the retention and enhancement of boundary planting on the northern boundary. Development of the site should be through a comprehensive masterplan and should focus on an accessible, sustainable and high quality leisure hub facility, creating a landmark leisure destination through high quality buildings and public realm on this highly prominent gateway site into the town.""",78cff0703156173e855e451949b5010fc381d8b8a5f0fd72c9172d563c395eca,Rother District Council
2019-10-20,2018-10-01,local-authority-eng:ROH,RDCBLR0031,"St Andrew's Church, Wickham Avenue, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31047,yes,not owned by a public authority,permissioned,full planning permission,,50.840051,0.468115,0.08,11,11,2018-10-01,,". ""Conversion of redundant church building into 11 flats.""",81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe,Rother District Council
2019-10-20,2018-10-01,local-authority-eng:ROH,RDCBLR0032,"Oliver's Printers, Eastwood Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31048,yes,not owned by a public authority,permissioned,outline planning permission,,50.845419,0.461821,0.24,13,13,2018-10-01,,"""Outline planning permission was approved under RR/2017/864/P. A full planning application was submitted under reference RR/2018/2052/P, however this decision is pending. Under RR/2017/864/P, Rother District Council's Environmental Health Service requested further information in respect of potential ground and ground water contamination, including the safe disposal of asbestos."". ""Proposed residential development for up to 13 dwellings.""",81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe,Rother District Council
2019-10-20,2018-10-01,local-authority-eng:ROH,RDCBLR0033,"58-60 Devonshire Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31049,yes,not owned by a public authority,permissioned,full planning permission,,50.838244,0.473616,0.03,6,6,2018-10-01,,". ""Conversion of upper floors to 6 self contained flats.""",81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe,Rother District Council
2019-10-20,2018-10-01,local-authority-eng:ROH,RDCBLR0034,"128 Dorset Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31050,yes,not owned by a public authority,permissioned,full planning permission,,50.846815,0.488844,0.11,14,14,2018-10-01,,"""This brownfield site is part of a larger site that includes greenfield land."". ""Change of use from care home to 14no. Flats.""",81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe,Rother District Council
2019-10-20,2018-10-01,local-authority-eng:ROH,RDCBLR0035,"124 Dorset Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31051,yes,not owned by a public authority,permissioned,full planning permission,,50.846668,0.488154,0.07,13,13,2018-10-01,,"""This brownfield site is part of a larger site that includes greenfield land."". ""Change of use from care home to 13no. Flats.""",81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe,Rother District Council
2019-10-20,2018-10-01,local-authority-eng:ROH,RDCBLR0036,"Skinners of Rye, Rye",https://www.rother.gov.uk/CHttpHandler.ashx?id=31052,yes,mixed ownership,permissioned,full planning permission,,50.953089,0.736035,0.05,6,6,2018-10-01,,"""The site includes an area of the car park to the east which is subject to a lease agreement with Rother District Council. This area would be retained for car parking. The area has been excluded from the site as it is not suitable for residential development. The former use as a motor vehicle repair workshop could have led to contamination of the ground/ground water due to the use of oils, solvents and other chemicals. A contaminated land assessment along with an associated remedial strategy has been conditioned under RR/2017/909/P."". ""Demolition of existing workshop. Erection of 4 new units with residential on upper storeys. Refurbishment of existing three storey commercial unit; creation of two new apartments on the first and second floors.""",81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe,Rother District Council
2019-10-20,2018-10-01,local-authority-eng:ROH,RDCBLR0037,"The Warren Yard, Catsfield",https://www.rother.gov.uk/CHttpHandler.ashx?id=31128,yes,not owned by a public authority,pending decision,full planning permission,,50.907326,0.44638,1.21,6,6,2018-10-01,,"""This site was previously split into two areas - the eastern side was proposed for housing and the western side was proposed for commercial development. Each area was subject to separate planning applications but both sites were linked by a S106 agreement. See planning applications RR/2011/901/P (commercial) and RR/2012/1528/P (residential). The residential development was enabling development for the redevelopment of the existing commercial use of the wider site. The residential development is only acceptable as it is enabling the commercial elements at the site. A new scheme (RR/2018/1309/P) has been submitted which combines both of the previous applications and includes the whole site area with a revised layout for the residential and commercial aspects of the development. Under this revised application, the residential part is proposed to the western side and commerical to the eastern side. As the residential development is enabling development, the developer will not be able to implement both of the schemes. Planning application RR/2018/1309/P is pending a decision."". ""Revised scheme for the redevelopment of the site to provide 6 houses.""",81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe,Rother District Council
