resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2018-05-22,2017-11-30,local-authority-eng:HIG,CS001,Holehouse Mill MARPLE ROAD,https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,yes,,permissioned,outline planning permission,,53.427113,-2.002625,1.7,22,22,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,G32,Adderley Place,https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,,,not permissioned,,,53.443918,-1.97238,3.84,48,48,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,GA001,OLD RAIL SIDINGS GLOSSOP ROAD GLOSSOP GAMESLEY (sanas romeo),https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,yes,,permissioned,full planning permission,,53.444154,-1.982211,4.42,93,93,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,GL043,"Charlestown Works, Glossop",https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,,,pending decision,other,,53.433197,-1.94987,3.39,100,100,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,GL056,"Hawkeshead Mill, Hope Street",https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,,,not permissioned,,,53.451509,-1.936131,0.8,18,18,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,GL070,Former railway muesum,https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,,not owned by a public authority,permissioned,full planning permission,,53.448655,-1.969877,3.9,89,89,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,HD012,"Paradise Street, Hadfield",https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,,owned by a public authority,permissioned,,,53.462893,-1.971554,1.24,28,28,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,NM001,"Salem Mill, New Mills",https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,yes,,permissioned,full planning permission,,53.369973,-1.997977,0.27,15,15,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,NM034,"Woodside Street, New Mills",https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,,not owned by a public authority,not permissioned,,,53.361119,-2.004874,0.6,25,25,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,NM041,"Newtown Industrial Area, New Mills",https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,,,not permissioned,,,53.359267,-2.005791,2.99,15,15,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,TI001,Bridge Mills,https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,yes,,permissioned,full planning permission,,53.469005,-1.972198,3.84,0,0,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2018-05-22,2017-11-30,local-authority-eng:HIG,WB009,"Gisbourne Yard, Whaley Bridge",https://www.highpeak.gov.uk/article/1392/Strategic-Housing-Land-Availability-Assessment-SHLAA,yes,,permissioned,outline planning permission,,53.326467,-1.983881,0.36,11,11,2017-11-30,,,80e44d03848f0991442d36871b9db578d8a82244c18bd4e43ac5afd1752e4640,High Peak Borough Council,E07000037
2019-12-14,2018-11-30,local-authority-eng:HIG,GL091,Ellison Street Glossop,https://www.highpeak.gov.uk/media/3857/HPBC-Brownfield-Land-Register-2018-Maps/pdf/HPBC_Brownfield_Register_2018_Maps.pdf,yes,,permissioned,full planning permission,,53.443524,-1.948202,0.43,22,22,2018-11-30,,,29cd3a037ea1918f1b6fdef8944fc4c22774eeff172afd464c1c3531a06c56b4,High Peak Borough Council,E07000037
2019-12-14,2018-11-30,local-authority-eng:HIG,NM058,Queens Arms Hotel Church Road New Mills,https://www.highpeak.gov.uk/media/3857/HPBC-Brownfield-Land-Register-2018-Maps/pdf/HPBC_Brownfield_Register_2018_Maps.pdf,yes,,permissioned,full planning permission,,53.363411,-2.000111,0.08,9,9,2018-11-30,,,29cd3a037ea1918f1b6fdef8944fc4c22774eeff172afd464c1c3531a06c56b4,High Peak Borough Council,E07000037
2019-12-14,2018-11-30,local-authority-eng:HIG,WB033,Gisbourne Road/ Old Road Whaley Bridge,https://www.highpeak.gov.uk/media/3857/HPBC-Brownfield-Land-Register-2018-Maps/pdf/HPBC_Brownfield_Register_2018_Maps.pdf,yes,,permissioned,outline planning permission,,53.326287,-1.983956,0.13,6,6,2018-11-30,,,29cd3a037ea1918f1b6fdef8944fc4c22774eeff172afd464c1c3531a06c56b4,High Peak Borough Council,E07000037
2019-12-19,2019-12-18,local-authority-eng:HIG,HPK/2016/0550,"Former Ferro Alloys Site, Surrey Street, Glossop",https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,yes,not owned by a public authority,permissioned,full planning permission,,53.523734,-2.086978,0.8,51,51,2019-09-12,2019-03-31,Site complete,51a4645f1ec17bc96ce5977764db8ba4f8080e5d79f11a39394286a8380a67f8,High Peak Borough Council,E07000037
2019-12-19,2019-12-18,local-authority-eng:HIG,HPK/2017/0198,"Land at Woolley Bridge East of A57, Hadfield, Glossop",https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,yes,not owned by a public authority,permissioned,outline planning permission,,53.509923,-2.06679,0.97,31,31,2019-09-12,,Former petrol station,51a4645f1ec17bc96ce5977764db8ba4f8080e5d79f11a39394286a8380a67f8,High Peak Borough Council,E07000037
2019-12-19,2019-12-18,local-authority-eng:HIG,HPK/2017/0232,"Former White Lion, Spring Gardens, Buxton",https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,yes,not owned by a public authority,permissioned,full planning permission,,53.551156,-2.400584,0.08,13,13,2019-09-12,,Completions expected on site within 5 years,51a4645f1ec17bc96ce5977764db8ba4f8080e5d79f11a39394286a8380a67f8,High Peak Borough Council,E07000037
2019-12-19,2019-12-18,local-authority-eng:HIG,HPK/2017/0536,"Land adj to 54 to 64 Buxton Road, Bridgemont, Whaley Bridge",https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,,not owned by a public authority,permissioned,full planning permission,,53.506925,-2.264453,0.23,13,13,2019-09-12,,,51a4645f1ec17bc96ce5977764db8ba4f8080e5d79f11a39394286a8380a67f8,High Peak Borough Council,E07000037
2019-12-19,2019-12-18,local-authority-eng:HIG,HPK/2018/0089,"Former Derby House Nursing Home, Broad Walk, Buxton",https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,yes,not owned by a public authority,permissioned,full planning permission,,53.547308,-2.406026,0.09,6,6,2019-09-12,,Former car home,51a4645f1ec17bc96ce5977764db8ba4f8080e5d79f11a39394286a8380a67f8,High Peak Borough Council,E07000037
2019-12-19,2019-12-18,local-authority-eng:HIG,HPK/2018/0324,"90-94 Manchester Road, Chapel-en-le-Frith",https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,yes,not owned by a public authority,permissioned,full planning permission,,53.539394,-2.29758,0.129,6,6,2019-09-12,,Site of former police station,51a4645f1ec17bc96ce5977764db8ba4f8080e5d79f11a39394286a8380a67f8,High Peak Borough Council,E07000037
