resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR19,"The Beehive PH, Burwash Road, Heathfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,50.974129,0.268247,0.48,17,17,2017-12-13,,. Total of 17 residential units comprising of 17 apartments,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR2,"Charlwood Manor, Snatts Road, Uckfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,50.979027,0.093152,1.2,5,5,2017-12-13,,. Total of 5 units comprising of 4 semi-detached houses and one house,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR20,"Blackness Yard, Hailsham Road, Stone Cross",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,50.819957,0.291208,0.28,5,5,2017-12-13,,. Total of five units comprising of five detached dwellings,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR21,"Unit C, Danecroft Nursery, Station Road, Hellingly",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,reserved matters approval,,50.887538,0.253758,5.21,16,16,2017-12-13,,. Total of 16 units comprising of 16 detached houses,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR3,"Ersham Farm, Ersham Road, Hailsham",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,outline planning permission,,50.853898,0.253883,1.54,35,35,2017-12-13,,". Total of 35 dwellings (including 3 converted units), means of access, footpath and cycleway link to cuckoo trail and associated works.",42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR4,"The Flour Mill, Upper Horsebridge Road, Hailsham",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,50.879761,0.246118,1.47,12,12,2017-12-13,,. WD/2010/0374/MAJ for 12 units,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR5,"Jarvis Brook Depot, Jarvis Brook, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,owned by a public authority,permissioned,outline planning permission,,51.048451,0.191563,0.9,34,34,2017-12-13,,. Total of 34 units comprising of 26 houses and 8 flats,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR6,"Millbrook Road, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.058418,0.167344,0.74,44,44,2017-12-13,,. WD/2012/0552/MAJ - 44 apartments,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR7,"Land rear of police station, High Street, Heathfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,reserved matters approval,,50.971381,0.243798,3.5,115,115,2017-12-13,,". Mixture of 115 units, 40% of which are affordable",42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR8,"Land at Heatherlea, Newick Lane, Heathfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,50.975279,0.266465,2.13,7,7,2017-12-13,,. Total of 7 new detached dwellings,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2018-05-22,2017-12-13,local-authority-eng:WEA,BFR9,"St. Anthonys, Church Road, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.054867,0.159501,0.25,20,20,2017-12-13,,". Total of 20 units comprising of 8 studios, 4 one bedroom flats and 8 two bedroom flats",42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457,Wealden District Council
2019-10-20,2018-12-13,local-authority-eng:WEA,BFR22,"Bugattis, The Broadway, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.059416,0.16251,0.1,8,8,2018-12-13,,". Total of 8 residential units comprising of 4 studios, a one bedroom flat and 3 two bedroom flats",a49cd4b27681efdc4bf760597918ac6a350ff3141350a60dc04e925699490ab5,Wealden District Council
2019-10-20,2018-12-13,local-authority-eng:WEA,BFR23,"Car Park, Pine Grove, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,owned by a public authority,permissioned,full planning permission,,51.058217,0.157773,1.13,68,68,2018-12-13,,. Total of 68 residential units comprising 22 houses and 46 apartments,a49cd4b27681efdc4bf760597918ac6a350ff3141350a60dc04e925699490ab5,Wealden District Council
2019-10-20,2018-12-13,local-authority-eng:WEA,BFR24,"Mayfield Children's Home, East Street, Mayfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,51.019539,0.27889,0.42,11,11,2018-12-13,,. Total of 11 residential units comprising 7 three bedroom houses and 4 four bedroom houses,a49cd4b27681efdc4bf760597918ac6a350ff3141350a60dc04e925699490ab5,Wealden District Council
2019-10-20,2018-12-13,local-authority-eng:WEA,BFR25,"Kensington Domestic Appliances Ltd., Tilsmore Road, Heathfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,50.969966,0.24769,0.07,9,9,2018-12-13,,. Total of 9 residential units comprising 8 two bedroom apartments and 1 one bedroom apartment,a49cd4b27681efdc4bf760597918ac6a350ff3141350a60dc04e925699490ab5,Wealden District Council
2019-10-20,2018-12-13,local-authority-eng:WEA,BFR26,"The Old Loom Mill, Ersham Road, Hailsham",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,outline planning permission,,50.842439,0.254879,4.67,24,24,2018-12-13,,". Total of 24 residential units comprising a mixture of 3, 4, and 5 bedroom houses",a49cd4b27681efdc4bf760597918ac6a350ff3141350a60dc04e925699490ab5,Wealden District Council
2019-10-20,2018-12-13,local-authority-eng:WEA,BFR27,"Windmill Feeds, Lewes Road, Cross-in-Hand",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,outline planning permission,,50.973949,0.217668,0.28,5,5,2018-12-13,,. Total of 5 residential units comprising 2 dwelling houses and 3 apartments,a49cd4b27681efdc4bf760597918ac6a350ff3141350a60dc04e925699490ab5,Wealden District Council
2019-10-20,2018-12-13,local-authority-eng:WEA,BFR28,"The Old Courthouse, High Street, Hailsham",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,50.865425,0.256869,0.12,9,9,2018-12-13,,. Total of 9 residential units comprising 6 one bedroom apartments and 3 two bedroom apartments,a49cd4b27681efdc4bf760597918ac6a350ff3141350a60dc04e925699490ab5,Wealden District Council
2019-10-20,2018-12-13,local-authority-eng:WEA,BFR29,"Land at Royal Mail Delivery Office, 74 High Street, Polegate",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,,not owned by a public authority,not permissioned,,,50.823357,0.244915,0.14,6,6,2018-12-13,,"This site is contained within the Proposed Submission Wealden Local Plan (August, 2018) under Policy SWGA 40 (page 217). The document can be found at the following webpage: http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Wealden_Local_Plan/Wealden_Local_Plan_Consultation_(Regulation_19).aspx",a49cd4b27681efdc4bf760597918ac6a350ff3141350a60dc04e925699490ab5,Wealden District Council
2020-02-07,2019-12-04,local-authority-eng:WEA,BFR30,"Cadence, Battle Road, Punnetts Town, Heathfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,outline planning permission,,50.96,0.3098,0.37,5,5,2019-12-04,,. Total of 6 units comprising one four bedroom dwelling and 5 two bedroom dwellings.,872bf4b3637099c50e341407a4f2e66a30814314ab912c69664a058eed62f410,Wealden District Council
2020-02-07,2019-12-04,local-authority-eng:WEA,BFR31,"Hamelsham Manor, 80 London Road, Hailsham",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,outline planning permission,,50.869,0.2513,0.2,7,7,2019-12-04,,This site was granted outline planning permission for 3 (net) dwellings reference under planning reference WD/2016/1326/O that is extant at the time of writing.. Total of 7 units comprising of 6 residential apartments and a single detached bungalow.,872bf4b3637099c50e341407a4f2e66a30814314ab912c69664a058eed62f410,Wealden District Council
2020-02-07,2019-12-04,local-authority-eng:WEA,BFR32,"Land adjacent the Drive, Hellingly Hospital, Hellingly",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,50.889,0.2687,0.15,8,8,2019-12-04,,. Total of 8 units comprising of 8 residential apartments,872bf4b3637099c50e341407a4f2e66a30814314ab912c69664a058eed62f410,Wealden District Council
2020-02-07,2019-12-04,local-authority-eng:WEA,BFR33,"Crown Inn, High Street, Blackboys",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,planning permission granted under an order,,50.966,0.1735,0.21,6,6,2019-12-04,,. Total of 6 units comprising of 6 residential apartments,872bf4b3637099c50e341407a4f2e66a30814314ab912c69664a058eed62f410,Wealden District Council
2020-02-07,2019-12-04,local-authority-eng:WEA,BFR34,"Former Shep Plastics, Lower Dicker",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,planning permission granted under an order,,50.968,0.2461,0.02,8,8,2019-12-04,,. Total of 8 units comprising of 8 residential apartments,872bf4b3637099c50e341407a4f2e66a30814314ab912c69664a058eed62f410,Wealden District Council
2020-02-07,2019-12-04,local-authority-eng:WEA,BFR35,"Quicken Trust, West End, Herstmonceux",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,planning permission granted under an order,,50.879,0.2279,0.03,6,6,2019-12-04,,. Total of 6 units comprising of 6 residential apartments,872bf4b3637099c50e341407a4f2e66a30814314ab912c69664a058eed62f410,Wealden District Council
2020-02-07,2019-12-04,local-authority-eng:WEA,BFR36,"Holdenhurst, Mill Road, Heathfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,yes,not owned by a public authority,permissioned,full planning permission,,50.89,0.3215,0.57,12,12,2019-12-04,,. Demolition of existing sheltered accommodation and the erection of 48 unit extra care facility (Use Class C3) with associated communal facilities,872bf4b3637099c50e341407a4f2e66a30814314ab912c69664a058eed62f410,Wealden District Council
